id,cluster,texto
29447171,8,"The cohesin complex topologically encircles chromosomes and mediates sister 
chromatid cohesion to ensure accurate chromosome segregation upon cell division. 
Cohesin also participates in DNA repair and gene transcription. The 
Nipped-B-Mau2 protein complex loads cohesin onto chromosomes and the Pds"
29447988,5,"BACKGROUND: The present review is part of the ESCMID Study Group for Infections 
in Compromised Hosts (ESGICH) Consensus Document on the safety of targeted and 
biological therapies.
AIMS: To review, from an Infectious Diseases perspective, the safety profile of 
agents targeting CD19, CD20 and CD52"
29448843,5,"Nonalcoholic fatty liver disease (NAFLD) has an increasing prevalence worldwide. 
At present, no specific pharmacotherapy is approved for NAFLD. Simple steatosis 
and nonalcoholic steatohepatitis (NASH) can progress to liver fibrosis that is 
associated with mortality in NAFLD. The recruitment of in"
29448923,9,"BACKGROUND: With the resurgence of tick-borne diseases such as Lyme disease and 
the emergence of new tick-borne pathogens such as Powassan virus, understanding 
what distinguishes vectors from non-vectors, and predicting undiscovered tick 
vectors is a crucial step towards mitigating disease risk i"
29449508,9,"Rapid detection of nucleic acids is integral for clinical diagnostics and 
biotechnological applications. We recently developed a platform termed SHERLOCK 
(specific high-sensitivity enzymatic reporter unlocking) that combines 
isothermal preamplification with Cas13 to detect single molecules of RNA"
29449511,8,"CRISPR-Cas12a (Cpf1) proteins are RNA-guided enzymes that bind and cut DNA as 
components of bacterial adaptive immune systems. Like CRISPR-Cas9, Cas12a has 
been harnessed for genome editing on the basis of its ability to generate 
targeted, double-stranded DNA breaks. Here we show that RNA-guided "
29449600,3,"Glucocorticoids (GCs) are potent anti-inflammatory drugs whose mode of action is 
complex and still debatable. One likely cellular target of GCs are 
monocytes/macrophages. The role of GCs in monocyte survival is also debated. 
Although both granulocyte macrophage-colony stimulating factor (GM-CSF) "
29450111,8,"Photolyases (PHRs) and cryptochromes (CRYs) belong to the same family known as 
blue-light photoreceptors. Although their amino acid sequences and corresponding 
structures are similar to each other, they exert different functions. PHRs 
function as an enzyme to repair UV-induced deoxyribonucleic ac"
29450831,9,"Fecal microbiota transplant (FMT) has emerged as a highly efficacious treatment 
for difficult cases of refractory and/or recurrent Clostridium difficile 
infection (CDI). There have been many well-conducted randomized controlled 
trials and thousands of patients reported in case series that describ"
29451276,5,"On August 30, 2017, the U.S. Food and Drug Administration (FDA) approved 
Novartis' tisagenlecleucel (CTL-019, Kymriah), which is a synthetic bioimmune 
product of anti-CD19 chimeric antigen receptor (CAR) T cells, for the treatment 
of relapsed/refractory B-cell acute lymphoblastic leukemia (B-ALL)"
29451369,2,"Rogaratinib (BAY 1163877) is a highly potent and selective small-molecule 
pan-fibroblast growth factor receptor (FGFR) inhibitor (FGFR1-4) for oral 
application currently being investigated in phase 1 clinical trials for the 
treatment of cancer. In this publication, we report its discovery by de n"
29451410,5,"Dyslipidemia is one of the most important risk factors for cardiovascular 
disease. Insufficient reduction in LDL-C from existing therapies in patients at 
high risk of atherogenic cardiovascular disease is an unmet clinical need. 
Circulating PCSK9 causes hypercholesterolemia by reducing LDL recept"
29452166,1,nan
29452232,1,nan
29452684,1,nan
29452747,1,nan
29453211,1,nan
29453241,1,nan
29453361,1,nan
29453668,1,nan
29454091,1,nan
29454332,1,nan
29454747,1,nan
29455120,1,nan
29455296,1,nan
29455535,1,nan
29455655,1,nan
29456181,1,nan
29457489,1,nan
29457836,1,nan
29458783,1,nan
29459099,1,nan
29460699,1,nan
29460925,1,nan
29461065,1,nan
29462394,1,nan
29463567,1,nan
29463814,1,nan
29464141,1,nan
29464468,1,nan
29465579,1,nan
29465803,1,nan
29466156,1,nan
29466232,1,nan
29467429,1,nan
29468108,1,nan
29468524,1,nan
29469206,1,nan
29469551,1,nan
29469601,1,nan
29471350,1,nan
29471679,1,nan
29472271,1,nan
29472443,1,nan
29472484,1,nan
29476018,1,nan
29476348,1,nan
29476499,1,nan
29477381,1,nan
29477724,1,nan
29478115,1,nan
29478397,1,nan
29478809,1,nan
29479062,1,nan
29481820,1,nan
29483269,1,nan
29483636,1,nan
29484123,1,nan
29486600,1,nan
29486607,1,nan
29486740,1,nan
29487059,1,nan
29488143,1,nan
29490074,1,nan
29492088,0,"Triple A (Allgrove) syndrome, an autosomal recessive disease is characterized by 
achalasia, alacrimia and ACTH-resistant adrenal failure with progressive 
neurological syndrome including central, peripheral and autonomic nervous system 
impairment, and mild mental retardation. The triple A syndrome"
29492391,4,"The first human-to-human heart transplant was performed 50 years ago in 1967. 
Heart transplantation has now entered an era of tremendous growth and 
innovation. The future of heart transplantation is bright with the advent of 
newer immunosuppressive medications and strategies that may even result "
29494137,3,"Calmodulin (CaM) is a calcium sensor protein that directly interacts with the 
dual-specificity (lipid and protein) kinase PI3Kα through the SH2 domains of the 
p85 regulatory subunit. In adenocarcinomas, the CaM interaction removes the 
autoinhibition of the p110 catalytic subunit of PI3Kα, leading"
29495404,9,"Author information:
(1)Department of Medical Bioengineering, Graduate School of Natural Science and 
Technology, Okayama University, Okayama 700-0080, Japan. hfzhmhmd@gmail.com.
(2)Department of Medical Bioengineering, Graduate School of Natural Science and 
Technology, Okayama University, Okayama 7"
29495551,4,"Author information:
(1)Nuffield Department of Medicine, University of Oxford, Oxford OX1 3SY, UK. 
dung.nguyen@ndm.ox.ac.uk.
(2)Wellcome Trust Major Overseas Programme, Oxford University Clinical Research 
Unit, Ho Chi Minh City 700000, Vietnam. cuongnv@oucru.org.
(3)Nuffield Department of Medicine,"
29495891,5,"Rheumatoid arthritis (RA) is the most prevalent immune-mediated chronic 
rheumatic disease and is associated with joint destruction and disability. 
Therapeutic strategies, including biological disease-modifying antirheumatic 
drugs (bDMARDs) have improved the prognosis and quality of life of RA pat"
29496966,8,"C3G (Crk SH3 domain binding guanine nucleotide releasing factor) (Rap guanine 
nucleotide exchange factor 1), essential for mammalian embryonic development, is 
ubiquitously expressed and undergoes regulated nucleocytoplasmic exchange. Here 
we show that C3G localizes to SC35-positive nuclear speckl"
29497315,5,"Lartruvo® (olaratumab) is a fully human immunoglobulin G subclass 1 (IgG1) 
monoclonal antibody that inhibits platelet-derived growth factor receptor alpha 
(PDGFRα). The antitumor activity of olaratumab has been tested in vitro and in 
vivo, and inhibition of tumor growth has been observed in cance"
29497575,6,"Objective: Pimavanserin is the first United States Food and Drug Administration 
(FDA)-approved treatment for Parkinson's disease psychosis (PDP). This article 
reviews the safety, efficacy, and pharmacology data for pimavanserin and its 
role in therapy. Method of Research: Initial literature sourc"
29497904,3,"Patients with diabetes mellitus are easy to experience diabetic encephalopathy 
(DE) and other cognition dysfunction, whereas the neural alterations in 
developing this disease are unknown yet. Chrysophanol (CHR) is one of 
traditional Chinese medicine which was reported to show protective effects i"
29498296,2,"Acute myeloid leukemia (AML) is a heterogeneous disease with cure rates of only 
30-40% in patients <60 years old. Cytogenetic and molecular markers have 
improved our understanding of the different prognostic entities in AML. FLT3 
mutations are present in 30-40% of AML cases, conferring a poor pro"
29499335,3,"Lipids are responsible for the atheromatous plaque formation during 
atherosclerosis by their deposition in the subendothelial intima of the aorta, 
leading to infarction. Sterol regulatory element-binding protein 2 (SREBP2), 
regulating cholesterol homeostasis, is suggested to play a pivotal role d"
29499588,3,"New therapeutic proteins that trap circulating members of the transforming 
growth factor (TGF) beta superfamily (activins and growth differentiation 
factors) show promising effects on erythropoiesis and muscular growth. They are 
dimeric recombinant fusion proteins composed of the extracellular do"
29499750,5,"BACKGROUND: Anti-CD19 CAR T cell therapy has demonstrated high response rates in 
patients with relapsed or refractory (r/r) B cell malignancies but is associated 
with significant toxicity. Cytokine release syndrome (CRS) is the most 
significant complication associated with CAR T cell therapy, and"
29499931,2,"Glioma is recognized as a highly angiogenic malignant brain tumor. Vasculogenic 
mimicry (VM) greatly restricts the therapeutic effect of anti-angiogenic tumor 
therapy for glioma patients. However, the molecular mechanisms of VM formation 
in glioma remain unclear. Here, we demonstrated that LINC00"
29499994,9,"Portable, on-site blood typing methods will help provide life-saving blood 
transfusions to patients during an emergency or natural calamity, such as 
significant earthquakes. We have previously developed waveguide-mode (WM) 
sensors for forward ABO and Rh(D) blood typing and detection of antibodies"
29500295,2,"Exploiting oxidative stress has recently emerged as a plausible strategy for 
treatment of human cancer, and antioxidant defenses are implicated in resistance 
to chemotherapy and radiotherapy. Targeted suppression of antioxidant defenses 
could thus broadly improve therapeutic outcomes. Here, we id"
29500302,5,"Multiple sclerosis treatment faces tremendous changes owing to the approval of 
new medications, some of which are available as oral formulations. Until now, 
the four orally available medications, fingolimod, dimethylfumarate (BG-12), 
teriflunomide, and cladribine have received market authorizatio"
29500635,5,"Natural killer (NK) cell-based immunotherapy is a promising novel approach to 
treat cancer. However, NK cell function has been shown to be potentially 
diminished by factors common in the tumor microenvironment (TME). In this study, 
we assessed the synergistic potential of antibody-dependent cell-"
29500799,5,"Two different Janus kinase (JAK) inhibitors-baricitinib and tofacitinib-are 
effective and licensed in active rheumatoid arthritis (RA). There have been 
recent concerns about potential thromboembolic risks with these drugs. Concerns 
about baricitinib focus on clinical trial findings. Using all pub"
29501496,3,"Lactate contains a chiral carbon and thus has two optical isomers-d-lactate and 
l-lactate. l-Lactate is the predominant form that is produced by the body and 
can be delivered to the organs. On the other hand, gut microbiota produce both 
isomers, which can then flow into the body. Although both d-"
29501639,7,"Cardiac ochronosis is a rare complication of alkaptonuria, a disorder of 
tyrosine metabolism characterized by a triad of dark urine, pigmentation of 
tissues, and ochronotic arthropathies. When present, cardiac ochronosis 
generally affects the aortic valve, resulting in aortic stenosis. More rarel"
29501724,3,"Author information:
(1)Section of Cell Biology and Biophysics, Department of Biology, School of 
Sciences, National and Kapodistrian University of Athens, Panepistimiopolis, 
Athens 157 01, Greece. Electronic address: etsiolaki@biol.uoa.gr.
(2)Section of Cell Biology and Biophysics, Department of Bi"
29501911,5,"Two autologous chimeric antigen receptor (CAR) T cell therapies (Kymriah™ and 
Yescarta™) were recently approved by the FDA. Kymriah™ is for the treatment of 
pediatric patients and young adults with refractory or relapse (R/R) B cell 
precursor acute lymphoblastic leukemia and Yescarta™ is for the "
29502249,3,"Glutathione peroxidase (Gpx1) is the major selenoprotein in most tissues in 
animals. Knockout (KO) of Gpx1 decreases Gpx1 activity to near zero and 
substantially reduces liver selenium (Se) levels, but has no overt effects in 
otherwise healthy mice. To investigate the impact of deletion of Gpx1 o"
29502759,4,"OBJECTIVE: Metabolic syndrome and the presence of metabolic syndrome components 
are risk factors for cardiovascular disease (CVD). However, the association 
between personality traits and metabolic syndrome remains controversial, and few 
studies have been conducted in East Asian populations.
METHO"
29502883,4,"BACKGROUND: We hypothesized that the addition of a novel verbal electronic audio 
reminder to an educational patient hand hygiene bundle would increase 
performance of self-managed patient hand hygiene.
METHODS: We conducted a 2-group comparative effectiveness study randomly 
assigning participants "
29504325,4,"BACKGROUND: Some 20-40% of the periampullary carcinoma is irresectable at the 
time of diagnosis. Biliary stenting and surgical bypass are commonly used 
palliative procedure. There is no consensus favouring one procedure over the 
other. This study compares the both procedures.
METHODS: This Random"
29505322,9,"Sjögren syndrome (SS), a chronic autoimmune disorder causing dry mouth, 
adversely affects the overall oral health in patients. Activation of innate 
immune responses and excessive production of type I interferons (IFNs) play a 
critical role in the pathogenesis of this disorder. Recognition of nucl"
29505843,2,"Hepatocellular carcinomas (HCCs) are characterised by considerable phenotypic 
and molecular heterogeneity. Treating HCC and designing clinical trials are 
particularly challenging because co-existing liver disease, present in most 
patients, limits aggressive therapeutic options. Positive results i"
29507293,2,"Author information:
(1)Department of Biostatistics and Computational Biology, Dana-Farber Cancer 
Institute and Harvard T.H. Chan School of Public Health, Boston, MA, 02215, USA.
(2)Division of Hematology/Oncology, Boston Childrens Hospital and Department of 
Pediatric Oncology, Dana-Farber Cancer I"
29507660,2,"FLT3-ITD is the most frequent tyrosine kinase mutation in acute myeloid leukemia 
(AML) associated with poor prognosis. We previously reported that activation of 
STAT5 confers resistance to PI3K/Akt inhibitors on the FLT3-ITD-positive AML 
cell line MV4-11 and 32D cells driven by FLT3-ITD (32D/ITD)"
29509874,3,"MOTIVATION: Oxidative stress and protein damage have been associated with over 
200 human ailments including cancer, stroke, neuro-degenerative diseases and 
aging. Protein carbonylation, a chemically diverse oxidative post-translational 
modification, is widely considered as the biomarker for oxida"
29510059,3,"Syndecans are transmembrane proteoglycans that, together with integrins, control 
cell interactions with extracellular matrix components. Despite structural 
similarities between all members of the syndecan family, their specific 
attachment to extracellular matrix proteins is defined by heparan and"
29511054,3,"Clathrin-mediated endocytosis (CME) is a cellular trafficking process in which 
cargoes and lipids are internalized from the plasma membrane into vesicles 
coated with clathrin and adaptor proteins. CME is essential for many 
developmental and physiological processes in plants, but its underlying 
m"
29511076,9,"Emerging coronaviruses (CoVs) cause severe disease in humans, but no approved 
therapeutics are available. The CoV nsp14 exoribonuclease (ExoN) has complicated 
development of antiviral nucleosides due to its proofreading activity. We 
recently reported that the nucleoside analogue GS-5734 (remdesiv"
29511456,4,"Diabetes has been considered as an independent risk factor for cerebral 
infarction. However, the pathological mechanism of cerebral infarction with 
diabetes (DMCI) is still rarely known. In this study, we try to explore the 
relationship between microRNA-146b-3p (miR-146b-3p) and DMCI patients. Th"
29512131,5,"For decades, B cells were ignored in multiple sclerosis (MS) pathogenesis, and 
the disease was always regarded as a T cell-mediated disorder. Recent evidence 
shows that there is an antigen-driven B-cell response in the central nervous 
system of patients with MS, and memory B cells/plasma cells ar"
29513567,8,"Although long noncoding RNAs (lncRNAs) are emerging as new modulators in the 
fate decision of pluripotent stem cells, the functions of specific lncRNAs 
remain unclear. Here, we found that telomeric RNA (TERRA or TelRNA), one type of 
lncRNAs, is highly expressed in mouse embryonic stem cells (mESC"
29514181,8,"SUMMARY: Transcription factors regulate gene expression by binding to specific 
short DNA sequences of 5-20 bp to regulate the rate of transcription of genetic 
information from DNA to messenger RNA. We present PWMScan, a fast web-based tool 
to scan server-resident genomes for matches to a user-sup"
29514612,5,"BACKGROUND: The treatment of Lupus Nephritis (LN) is an unmet need in the 
management of patients with Systemic Lupus Erythematosus (SLE). 
CASE PRESENTATION : We report two cases of women affected by Lupus Nephritis 
(LN) ISN/RNP Class IV with serological active disease, high disease activity and 
"
29514827,3,"ATP-binding cassette (ABC) transporters are transmembrane efflux transporters 
mediating the extrusion of an array of substrates ranging from amino acids and 
lipids to xenobiotics, and many therapeutic compounds, including anticancer 
drugs. The ABC transporters are also recognized as important con"
29514948,7,"Author information:
(1)From the NMR Research Unit (R.C., L.M., C.T., F.D., M.C.Y., F.P., F.B., 
O.C.), Queen Square Multiple Sclerosis Centre, Department of Neuroinflammation, 
UCL Institute of Neurology, University College London; NMO Clinical Service at 
the Walton Centre (K.A.-A., A.J.), Liverpoo"
29515069,5,"A 37-year-old woman was diagnosed with chronic phase chronic myeloid leukemia. 
Nilotinib treatment was initiated; however, it had to be discontinued due to an 
allergic reaction one month later, and dasatinib treatment was provided. 
Although favorable response was obtained, she started complaining"
29515123,2,"Author information:
(1)Department of Microbiology and Immunology, Peter Doherty Institute for 
Infection and Immunity, University of Melbourne, Parkville, Victoria, 3010, 
Australia.
(2)Cancer Immunology Program, Peter MacCallum Cancer Centre, Melbourne, 
Victoria, 3000, Australia.
(3)ARC Centre of "
29516321,4,"BACKGROUND: To our knowledge, inclisiran was the first agent composed of small 
interfering RNAs (siRNAs) to be preliminarily used to reduce proatherogenic 
lipoprotein cholesterol levels. Inclisiran was evaluated in large clinical 
trials but did not receive government approval. The ability of incl"
29516957,2,"AIMS: Thermal ablation can evoke an immune response, which may have effects on 
the prognosis of patients with hepatocellular carcinoma (HCC). Our aim is to 
investigate the changes of circulating T-cell subsets after microwave ablation 
(MWA) and to explore the risk factors of tumor recurrence in p"
29517083,5,"Immunotherapy has revolutionized cancer care in the modern era of oncology. 
Research in immunotherapy has led to important advances in the treatment of 
melanoma, non-small cell lung cancer and other malignancies using checkpoint 
inhibition. Multiple systemic immunotherapies have been approved or "
29517398,8,"The nuclear lamina contributes to the regulation of gene expression and to 
chromatin organization. Mutations in A-type nuclear lamins cause laminopathies, 
some of which are associated with a loss of heterochromatin at the nuclear 
periphery. Until recently however, little if any information has be"
29517770,8,"Growing evidence indicates that RNA G-quadruplexes have important roles in 
various processes such as transcription, translation, regulation of telomere 
length, and formation of telomeric heterochromatin. Investigation of RNA 
G-quadruplex structures associated with biological events is therefore e"
29518372,3,"Polyphenols are found in plant-derived foods and beverages and display numerous 
protective effects against cancers, cardiovascular, metabolic and 
neurodegenerative diseases. Extracellular vesicles (EVs), microparticles, 
exosomes, and apoptotic bodies, originated by different cell types are emergi"
29518851,4,"Objective: To evaluate the clinical utility of the NoSAS score in the screening 
of patients with obstructive sleep apnea-hypopnea syndrome(OSAHS), and to 
compare the performance of the NoSAS score with other tools including Epworth 
Sleepiness Scale(ESS), STOP, STOP-Bang(SBQ) and Berlin questionna"
29520496,7,"BACKGROUND: The clivus is a region characterized by complex anatomy, with 
vascular and neural structures that are located in close proximity. Different 
pathologies can affect this area, and traditional surgical approaches were open 
approaches. Recently, the endoscopic transnasal technique has bee"
29521727,7,"GOALS: The aim of our study was to characterize jackhammer esophagus symptoms 
and their relationship with the distal contractile integral (DCI) and bolus 
transit.
BACKGROUND: Jackhammer esophagus is defined by the Chicago Classification 
version 3.0. This diagnosis is relatively new, with the most"
29522138,5,"IMPORTANCE: Myelofibrosis is a hematologic malignancy characterized by 
splenomegaly and debilitating symptoms. Thrombocytopenia is a poor prognostic 
feature and limits use of Janus kinase 1 (JAK1)/Janus kinase 2 (JAK2) inhibitor 
ruxolitinib.
OBJECTIVE: To compare the efficacy and safety of JAK2 i"
29522278,2,"Epstein-Barr virus (EBV) is a ubiquitous oncogenic virus that is associated with 
B cell lymphomas, including Burkitt lymphoma and Hodgkin lymphoma. Previous 
studies have shown that the phosphatidylinositol 3-kinase (PI3K)/Akt pathway is 
activated in EBV-associated lymphomas and can be a novel the"
29522367,2,"Chronic myeloid leukemia (CML) is characterized by a pathognomonic chromosomal 
translocation, which leads to the fusion of breakpoint cluster region (BCR) and 
Abelson leukemia virus 1 (ABL1) genes, generating an oncoprotein with 
deregulated tyrosine kinase activity. Areas covered: In the last two"
29522506,8,"The 3D structure of chromatin plays a key role in genome function, including 
gene expression, DNA replication, chromosome segregation, and DNA repair. 
Furthermore the location of genomic loci within the nucleus, especially relative 
to each other and nuclear structures such as the nuclear envelope"
29523423,7,"BACKGROUND: Capnocytophaga canimorsus is a bacterium of the normal oral flora of 
dogs and cats. Human infection is caused by animal bite but is rarely observed, 
mainly in immunocompromised patients. We present 2 cases of C. canimorsus 
infection that occurred in immunocompetent patients and caused"
29524445,9,"Favipiravir, also known as T-705, is an antiviral drug that has been approved in 
2014 in Japan to treat pandemic influenza virus infections. The drug is 
converted intracellularly into its active, phosphoribosylated form, which is 
recognized as a substrate by the viral RNA-dependent RNA polymerase"
29524580,2,"MicroRNAs (miRNA), a class of small noncoding RNAs, regulates message RNA (mRNA) 
by targeting the 3'-untranslated region (3'-UTR) resulting in suppression of 
gene expression. In this study, we identified the expression and function of 
miR-128, which was found to be downregulated in glioma tissues"
29524657,0,"Hereditary spastic paraplegias (HSPs) are a heterogeneous group of neurological 
disorders characterized primarily by a pyramidal syndrome with lower limb 
spasticity, which can manifest as pure HSP or associated with a number of 
neurological or non-neurological signs (i.e., complicated HSPs). The "
29526937,2,"Stereotactic radiosurgery (SRS) using the Gamma Knife (GK) is now being 
increasingly utilized for the treatment of brain metastases. However, there are 
a few reported cases of SRS-induced brain neoplasms. We herein report the case 
of a Japanese woman with metastatic non-small cell lung cancer (NS"
29530725,7,"INTRODUCTION: Movement disorders are not rare in demyelinating diseases but 
there are few studies comparing their frequency between multiple sclerosis and 
neuromyelitis optica spectrum disorder. Our aim was to determine the frequency 
and the related features of movement disorders in a cohort of p"
29531215,2,"Genome-wide association studies (GWAS) have identified approximately 100 breast 
cancer risk loci. Translating these findings into a greater understanding of the 
mechanisms that influence disease risk requires identification of the genes or 
non-coding RNAs that mediate these associations. Here, we"
29531424,4,"Via building computational (typically mathematical and computer simulation) 
models, human performance modeling (HPM) quantifies, predicts, and maximizes 
human performance, human-machine system productivity and safety. This paper 
describes and summarizes the five key questions of human performance"
29531473,2,"BACKGROUND: The study aims to evaluate the current state and tendencies in 
multiple primary breast cancer incidence, behavior, and treatment in Ukraine.
METHODS: A total of 2032 patients who received special treatment at the 
Department of Breast Tumors and Reconstructive Surgery of the National Ca"
29532008,2,"The integration of genomic and transcriptomic profiles of 2000 breast tumours 
from the METABRIC [Molecular Taxonomy of Breast Cancer International Consortium] 
cohort revealed ten subtypes, termed integrative clusters (IntClust/s), 
characterised by distinct genomic drivers. Central histopathology "
29532440,6,"BACKGROUND: Although levodopa is considered the most effective pharmacotherapy 
for motor symptoms of Parkinson's disease (PD), chronic use is associated with 
motor complications, including fluctuating response and unpredictable, 
involuntary movements called dyskinesia. ADS-5102 (amantadine) exten"
29532689,3,"BACKGROUND: Studies have shown that skin exposure to ultraviolet radiation (UVR) 
results in the formation of reactive oxygen species (ROS), thus altering the 
cellular function. The human epidermal skin layer is mainly composed of 
keratinocytes, which is damaged by UV-B radiation-induced intracell"
29532764,6,"Heart Failure (HF) is one of the main healthcare burdens in the United States 
and in the world. Many drugs are approved and used in practice for management of 
this condition; including beta blockers, diuretics, aldosterone antagonists, 
Angiotensin Converting Enzyme Inhibitors (ACEI's), and Angiot"
29533918,6,"Triumeq is a single-tablet regimen for patients with HIV infection comprising 
dolutegravir, abacavir and lamivudine. Overdoses with Triumeq have not been 
reported previously. We present a case of a 26-year-old man who presented to our 
hospital after intentionally ingesting 30 tablets of Triumeq. "
29534263,0,"Publisher: Ziliopathien umfassen Erkrankungen und Fehlbildungen einzelner oder 
mehrerer Organe. Isolierte oder syndromale progressive Netzhautdystrophien 
stellen die häufigste okuläre Manifestation der Ziliopathien dar. Hierbei ist 
insbesondere die Struktur der Photorezeptoren mit dem Verbindungs"
29540084,5,"Metastatic urothelial carcinoma (UC) remains an aggressive disease associated 
with limited treatment options and a reduced survival. In spite of this, the 
first-line treatment based on platinum-based combinations has remained virtually 
unchanged for the last 20-30 years. Similarly, before the adv"
29540234,4,"BACKGROUND: There is an unprecedented rise in the prevalence of stroke in 
sub-Saharan Africa (SSA). Secondary prevention guidelines recommend that 
antihypertensive, statin and antiplatelet therapy be initiated promptly after 
ischemic stroke and adhered to in a persistent fashion to achieve optima"
29540258,3,"Acetaminophen (APAP) overdose is the leading cause of acute liver failure (ALF) 
with limited treatment options. It is known that liver regeneration following 
APAP-induced ALF is a deciding factor in the final outcome. Previous studies 
from our laboratory using an incremental dose model involving "
29540340,0,"Heterozygous mutations in MECOM (MDS1 and EVI1 complex locus) have been reported 
to be causative of a rare association of congenital amegakaryocytic 
thrombocytopenia and radioulnar synostosis. Here we report on 12 patients with 
congenital hypomegakaryocytic thrombocytopenia caused by MECOM mutati"
29541566,2,"Owing to its rarity, rhabdomyosarcoma of the head and neck (HNRMS) has seldom 
been discussed in the literature. As most of the data is based only on the 
retrospective experiences of tertiary healthcare centers, there are difficulties 
in formulating a standard treatment protocol. Moreover, the dis"
29542093,6,"Psychiatric symptoms and motor impairment are major contributions to the poor 
quality of life in patients with Parkinson's disease (PD). Here, we applied a 
novel diffusion-weighted imaging approach, diffusion MRI connectometry, to 
investigate the correlation of quality of life, evaluated by Parki"
29544445,5,"BACKGROUND: Trastuzumab (Herceptin® [H]) is the standard of care for 
HER2-positive locally advanced/metastatic breast cancer and 
gastric/gastroesophageal junction (GEJ) cancer. However, there is a paucity of 
data available on long-term H treatment of patients. The Rollover Protocol (ROP) 
Study w"
29545067,5,"BACKGROUND: Although several disease-modifying treatments are available for 
relapsing multiple sclerosis, treatment effects have been more modest in 
progressive multiple sclerosis and have been observed particularly in actively 
relapsing subgroups or those with lesion activity on imaging. We soug"
29545095,5,"BACKGROUND: Immune checkpoint inhibitors are a new standard of care for patients 
with advanced non-small-cell lung cancer (NSCLC) without EGFR tyrosine kinase or 
anaplastic lymphoma kinase (ALK) genetic aberrations (EGFR-/ALK-), but clinical 
benefit in patients with EGFR mutations or ALK rearrang"
29545670,7,"Author information:
(1)(1) Department of Paediatrics, Klatovy Hospital, Klatovy, Czech Republic.
(2)(2) Department of Paediatrics, Pardubice Hospital, Pardubice, Czech Republic.
(3)(3) Department of Paediatrics, Faculty of Medicine and Faculty Hospital in 
Hradec Kralove, Charles University, Hradec "
29547398,3,"PURPOSE OF REVIEW: Lysosomal acid lipase (LAL), encoded by the LIPA gene, is an 
essential lysosomal enzyme that hydrolyzes cholesteryl ester and triglyceride 
delivered to the lysosome. This review highlights the novel pathophysiological 
role of LAL, the functional genomic discoveries of LIPA as a"
29547399,3,"PURPOSE OF REVIEW: Apolipoprotein (apo) C-III is a key player in 
triglyceride-rich lipoprotein metabolism and strongly associated with elevated 
plasma triglyceride levels. Several new studies added important insights on 
apoC-III and its physiological function confirming its promise as a valid 
th"
29547597,6,"BACKGROUND: Prevention of chemotherapy-induced nausea and vomiting (CINV) can be 
improved with guideline-consistent use of antiemetics. However, adherence to 
antiemetic guidelines remains often insufficient. Therefore, new strategies that 
improve adherence are needed.
OBJECTIVES: To review the la"
29547835,5,"BACKGROUND: Tivozanib is a selective inhibitor of vascular endothelial growth 
factor receptors 1, 2 and 3 tyrosine kinases. This open-label, crossover 
clinical study (AV-951-09-902) provided access to tivozanib for patients who 
progressed on sorafenib in TIVO-1, comparing tivozanib with sorafenib"
29547981,9,"SUMMARY: Here we describe NanoPack, a set of tools developed for visualization 
and processing of long-read sequencing data from Oxford Nanopore Technologies 
and Pacific Biosciences.
AVAILABILITY AND IMPLEMENTATION: The NanoPack tools are written in Python3 and 
released under the GNU GPL3.0 Licens"
29548059,0,"Gliomas are the most common primary central nervous system (CNS) neoplasms in 
children and adolescents and are thought to arise from their glial progenitors 
or stem cells. Although the exact cells of origin for most pediatric gliomas 
remain to be identified, our current understanding is that spec"
29548296,8,"Previous studies demonstrated that massive induction of transcriptional 
readthrough generates downstream of gene-containing transcripts (DoGs) in cells 
under stress condition. Here, we analyzed TSS-seq (transcription start site 
sequencing) data from the DBTSS database. We investigated TSS tags at"
29548989,3,"SNAP-25 is a protein involved in regulated membrane fusion and part of the SNARE 
complex. It exists as two splicing variants, SNAP-25a and SNAP-25b, which differ 
in 9 out of 206 amino acids. SNAP-25 together with Syntaxin 1 and VAMP-2 forms 
the ternary SNARE complex essential for mediating activi"
29549631,2,"PURPOSE: The aim of the present study was to evaluate the possible diagnostic 
role of the combined performance of BRAF mutation analysis and MIBI scintigraphy 
in papillary thyroid cancer (PTC) patients with incomplete bio-chemical response 
to first radioiodine therapy (RAIT) performed for thyroid"
29550817,6,"BACKGROUND/AIMS: Lubeluzole is a benzothiazole derivative that has shown 
neuroprotective properties in preclinical models of ischemic stroke. However, 
clinical research on lubeluzole is now at a standstill, since lubeluzole seems 
to be associated with the acquired long QT syndrome and ventricular"
29553579,8,"Technological advances have made it possible to measure spatially resolved gene 
expression at high throughput. However, methods to analyze these data are not 
established. Here we describe SpatialDE, a statistical test to identify genes 
with spatial patterns of expression variation from multiplexe"
29553981,5,"Impaired healing of the skin is a notable cause of patient morbidity and 
mortality. In diabetic individuals, dysregulated inflammation contributes to 
delayed wound healing. Specific immunomodulatory agents may have a role in the 
treatment of diabetic wounds. One of these molecules is interleukin-"
29554084,9,"Immunization with attenuated Plasmodium falciparum sporozoites (PfSPZs) has been 
shown to be protective against malaria, but the features of the antibody 
response induced by this treatment remain unclear. To investigate this response 
in detail, we isolated IgM and IgG monoclonal antibodies from T"
